Date,Open,High,Low,Close
1995-05-03,1.6171,1.6171,1.6171,1.6171
1995-05-04,1.6179,1.6179,1.6179,1.6179
1995-05-05,1.599,1.599,1.599,1.599
1995-05-08,1.608,1.608,1.608,1.608
1995-05-09,1.5886,1.5886,1.5886,1.5886
1995-05-10,1.5815,1.5815,1.5815,1.5815
1995-05-11,1.555,1.555,1.555,1.555
1995-05-12,1.5708,1.5708,1.5708,1.5708
1995-05-15,1.5662,1.5662,1.5662,1.5662
1995-05-16,1.5689,1.5689,1.5689,1.5689
1995-05-17,1.5691,1.5691,1.5691,1.5691
1995-05-18,1.5623,1.5623,1.5623,1.5623
1995-05-19,1.5736,1.5736,1.5736,1.5736
1995-05-22,1.5751,1.5751,1.5751,1.5751
1995-05-23,1.5659,1.5659,1.5659,1.5659
1995-05-24,1.576,1.576,1.576,1.576
1995-05-25,1.6041,1.6041,1.6041,1.6041
1995-05-26,1.6046,1.6046,1.6046,1.6046
1995-05-29,1.5974,1.5974,1.5974,1.5974
1995-05-30,1.6015,1.6015,1.6015,1.6015
1995-05-31,1.5865,1.5865,1.5865,1.5865
1995-06-01,1.5944,1.5944,1.5944,1.5944
1995-06-02,1.587,1.587,1.587,1.587
1995-06-05,1.5959,1.5959,1.5959,1.5959
1995-06-06,1.5906,1.5906,1.5906,1.5906
1995-06-07,1.5944,1.5944,1.5944,1.5944
1995-06-08,1.5926,1.5926,1.5926,1.5926
1995-06-09,1.5944,1.5944,1.5944,1.5944
1995-06-12,1.5964,1.5964,1.5964,1.5964
1995-06-13,1.5959,1.5959,1.5959,1.5959
1995-06-14,1.6075,1.6075,1.6075,1.6075
1995-06-15,1.5959,1.5959,1.5959,1.5959
1995-06-16,1.6075,1.6075,1.6075,1.6075
1995-06-19,1.5995,1.5995,1.5995,1.5995
1995-06-20,1.6026,1.6026,1.6026,1.6026
1995-06-21,1.6051,1.6051,1.6051,1.6051
1995-06-22,1.6013,1.6013,1.6013,1.6013
1995-06-23,1.6046,1.6046,1.6046,1.6046
1995-06-26,1.5865,1.5865,1.5865,1.5865
1995-06-27,1.5853,1.5853,1.5853,1.5853
1995-06-28,1.5736,1.5736,1.5736,1.5736
1995-06-29,1.5908,1.5908,1.5908,1.5908
1995-06-30,1.5906,1.5906,1.5906,1.5906
1995-07-03,1.5972,1.5972,1.5972,1.5972
1995-07-04,1.5967,1.5967,1.5967,1.5967
1995-07-05,1.5954,1.5954,1.5954,1.5954
1995-07-06,1.5985,1.5985,1.5985,1.5985
1995-07-07,1.5949,1.5949,1.5949,1.5949
1995-07-10,1.5908,1.5908,1.5908,1.5908
1995-07-11,1.5886,1.5886,1.5886,1.5886
1995-07-12,1.5916,1.5916,1.5916,1.5916
1995-07-13,1.6003,1.6003,1.6003,1.6003
1995-07-14,1.5949,1.5949,1.5949,1.5949
1995-07-17,1.5949,1.5949,1.5949,1.5949
1995-07-18,1.5967,1.5967,1.5967,1.5967
1995-07-19,1.5957,1.5957,1.5957,1.5957
1995-07-20,1.5969,1.5969,1.5969,1.5969
1995-07-21,1.5939,1.5939,1.5939,1.5939
1995-07-24,1.5977,1.5977,1.5977,1.5977
1995-07-25,1.5876,1.5876,1.5876,1.5876
1995-07-26,1.5959,1.5959,1.5959,1.5959
1995-07-27,1.5954,1.5954,1.5954,1.5954
1995-07-28,1.6005,1.6005,1.6005,1.6005
1995-07-31,1.5987,1.5987,1.5987,1.5987
1995-08-01,1.5995,1.5995,1.5995,1.5995
1995-08-02,1.6,1.6,1.6,1.6
1995-08-03,1.6069,1.6069,1.6069,1.6069
1995-08-04,1.6075,1.6075,1.6075,1.6075
1995-08-07,1.6018,1.6018,1.6018,1.6018
1995-08-08,1.6015,1.6015,1.6015,1.6015
1995-08-09,1.6005,1.6005,1.6005,1.6005
1995-08-10,1.5886,1.5886,1.5886,1.5886
1995-08-11,1.5775,1.5775,1.5775,1.5775
1995-08-14,1.5741,1.5741,1.5741,1.5741
1995-08-15,1.5559,1.5559,1.5559,1.5559
1995-08-16,1.5523,1.5523,1.5523,1.5523
1995-08-17,1.534,1.534,1.534,1.534
1995-08-18,1.5432,1.5432,1.5432,1.5432
1995-08-21,1.5406,1.5406,1.5406,1.5406
1995-08-22,1.5361,1.5361,1.5361,1.5361
1995-08-23,1.542,1.542,1.542,1.542
1995-08-24,1.5437,1.5437,1.5437,1.5437
1995-08-25,1.542,1.542,1.542,1.542
1995-08-28,1.553,1.553,1.553,1.553
1995-08-29,1.5451,1.5451,1.5451,1.5451
1995-08-30,1.5444,1.5444,1.5444,1.5444
1995-08-31,1.5516,1.5516,1.5516,1.5516
1995-09-01,1.5538,1.5538,1.5538,1.5538
1995-09-05,1.5571,1.5571,1.5571,1.5571
1995-09-06,1.5501,1.5501,1.5501,1.5501
1995-09-07,1.5499,1.5499,1.5499,1.5499
1995-09-08,1.5485,1.5485,1.5485,1.5485
1995-09-11,1.5485,1.5485,1.5485,1.5485
1995-09-12,1.5545,1.5545,1.5545,1.5545
1995-09-13,1.5473,1.5473,1.5473,1.5473
1995-09-14,1.5509,1.5509,1.5509,1.5509
1995-09-15,1.5513,1.5513,1.5513,1.5513
1995-09-18,1.5466,1.5466,1.5466,1.5466
1995-09-19,1.5461,1.5461,1.5461,1.5461
1995-09-20,1.553,1.553,1.553,1.553
1995-09-21,1.5701,1.5701,1.5701,1.5701
1995-09-22,1.58,1.58,1.58,1.58
1995-09-25,1.5723,1.5723,1.5723,1.5723
1995-09-26,1.5711,1.5711,1.5711,1.5711
1995-09-27,1.5733,1.5733,1.5733,1.5733
1995-09-28,1.5805,1.5805,1.5805,1.5805
1995-09-29,1.58,1.58,1.58,1.58
1995-10-02,1.5911,1.5911,1.5911,1.5911
1995-10-03,1.5815,1.5815,1.5815,1.5815
1995-10-04,1.5843,1.5843,1.5843,1.5843
1995-10-05,1.5845,1.5845,1.5845,1.5845
1995-10-06,1.581,1.581,1.581,1.581
1995-10-10,1.5783,1.5783,1.5783,1.5783
1995-10-11,1.5731,1.5731,1.5731,1.5731
1995-10-12,1.5736,1.5736,1.5736,1.5736
1995-10-13,1.5731,1.5731,1.5731,1.5731
1995-10-16,1.5751,1.5751,1.5751,1.5751
1995-10-17,1.5743,1.5743,1.5743,1.5743
1995-10-18,1.5696,1.5696,1.5696,1.5696
1995-10-19,1.5728,1.5728,1.5728,1.5728
1995-10-20,1.5758,1.5758,1.5758,1.5758
1995-10-23,1.581,1.581,1.581,1.581
1995-10-24,1.5813,1.5813,1.5813,1.5813
1995-10-25,1.5795,1.5795,1.5795,1.5795
1995-10-26,1.5738,1.5738,1.5738,1.5738
1995-10-27,1.58,1.58,1.58,1.58
1995-10-30,1.5785,1.5785,1.5785,1.5785
1995-10-31,1.5808,1.5808,1.5808,1.5808
1995-11-01,1.5783,1.5783,1.5783,1.5783
1995-11-02,1.5818,1.5818,1.5818,1.5818
1995-11-03,1.5805,1.5805,1.5805,1.5805
1995-11-06,1.5795,1.5795,1.5795,1.5795
1995-11-07,1.578,1.578,1.578,1.578
1995-11-08,1.5815,1.5815,1.5815,1.5815
1995-11-09,1.5798,1.5798,1.5798,1.5798
1995-11-10,1.5758,1.5758,1.5758,1.5758
1995-11-13,1.5555,1.5555,1.5555,1.5555
1995-11-14,1.5613,1.5613,1.5613,1.5613
1995-11-15,1.5579,1.5579,1.5579,1.5579
1995-11-16,1.5562,1.5562,1.5562,1.5562
1995-11-17,1.5513,1.5513,1.5513,1.5513
1995-11-20,1.5494,1.5494,1.5494,1.5494
1995-11-21,1.5586,1.5586,1.5586,1.5586
1995-11-22,1.5647,1.5647,1.5647,1.5647
1995-11-23,1.5635,1.5635,1.5635,1.5635
1995-11-24,1.5591,1.5591,1.5591,1.5591
1995-11-27,1.5504,1.5504,1.5504,1.5504
1995-11-28,1.5482,1.5482,1.5482,1.5482
1995-11-29,1.5378,1.5378,1.5378,1.5378
1995-11-30,1.5305,1.5305,1.5305,1.5305
1995-12-01,1.5356,1.5356,1.5356,1.5356
1995-12-04,1.5359,1.5359,1.5359,1.5359
1995-12-05,1.5418,1.5418,1.5418,1.5418
1995-12-06,1.5418,1.5418,1.5418,1.5418
1995-12-07,1.5361,1.5361,1.5361,1.5361
1995-12-08,1.5333,1.5333,1.5333,1.5333
1995-12-11,1.5354,1.5354,1.5354,1.5354
1995-12-12,1.5316,1.5316,1.5316,1.5316
1995-12-13,1.5323,1.5323,1.5323,1.5323
1995-12-14,1.5415,1.5415,1.5415,1.5415
1995-12-15,1.5394,1.5394,1.5394,1.5394
1995-12-18,1.5392,1.5392,1.5392,1.5392
1995-12-19,1.5423,1.5423,1.5423,1.5423
1995-12-20,1.5375,1.5375,1.5375,1.5375
1995-12-21,1.5385,1.5385,1.5385,1.5385
1995-12-22,1.543,1.543,1.543,1.543
1995-12-26,1.5555,1.5555,1.5555,1.5555
1995-12-27,1.5605,1.5605,1.5605,1.5605
1995-12-28,1.5411,1.5411,1.5411,1.5411
1995-12-29,1.553,1.553,1.553,1.553
1996-01-02,1.5569,1.5569,1.5569,1.5569
1996-01-03,1.5521,1.5521,1.5521,1.5521
1996-01-04,1.5458,1.5458,1.5458,1.5458
1996-01-05,1.5526,1.5526,1.5526,1.5526
1996-01-08,1.5509,1.5509,1.5509,1.5509
1996-01-09,1.5475,1.5475,1.5475,1.5475
1996-01-10,1.5456,1.5456,1.5456,1.5456
1996-01-11,1.5439,1.5439,1.5439,1.5439
1996-01-12,1.5492,1.5492,1.5492,1.5492
1996-01-15,1.5461,1.5461,1.5461,1.5461
1996-01-16,1.5385,1.5385,1.5385,1.5385
1996-01-17,1.526,1.526,1.526,1.526
1996-01-18,1.5235,1.5235,1.5235,1.5235
1996-01-19,1.5092,1.5092,1.5092,1.5092
1996-01-22,1.5138,1.5138,1.5138,1.5138
1996-01-23,1.5135,1.5135,1.5135,1.5135
1996-01-24,1.5099,1.5099,1.5099,1.5099
1996-01-25,1.5072,1.5072,1.5072,1.5072
1996-01-26,1.5033,1.5033,1.5033,1.5033
1996-01-29,1.5067,1.5067,1.5067,1.5067
1996-01-30,1.5042,1.5042,1.5042,1.5042
1996-01-31,1.5108,1.5108,1.5108,1.5108
1996-02-01,1.5122,1.5122,1.5122,1.5122
1996-02-02,1.5191,1.5191,1.5191,1.5191
1996-02-05,1.5344,1.5344,1.5344,1.5344
1996-02-06,1.5401,1.5401,1.5401,1.5401
1996-02-07,1.5366,1.5366,1.5366,1.5366
1996-02-08,1.5375,1.5375,1.5375,1.5375
1996-02-09,1.5321,1.5321,1.5321,1.5321
1996-02-12,1.5321,1.5321,1.5321,1.5321
1996-02-13,1.5344,1.5344,1.5344,1.5344
1996-02-14,1.5373,1.5373,1.5373,1.5373
1996-02-15,1.5382,1.5382,1.5382,1.5382
1996-02-16,1.5489,1.5489,1.5489,1.5489
1996-02-19,1.5466,1.5466,1.5466,1.5466
1996-02-20,1.5451,1.5451,1.5451,1.5451
1996-02-21,1.5427,1.5427,1.5427,1.5427
1996-02-22,1.543,1.543,1.543,1.543
1996-02-23,1.5408,1.5408,1.5408,1.5408
1996-02-26,1.5406,1.5406,1.5406,1.5406
1996-02-27,1.5399,1.5399,1.5399,1.5399
1996-02-28,1.534,1.534,1.534,1.534
1996-02-29,1.5323,1.5323,1.5323,1.5323
1996-03-01,1.5274,1.5274,1.5274,1.5274
1996-03-04,1.5291,1.5291,1.5291,1.5291
1996-03-05,1.5295,1.5295,1.5295,1.5295
1996-03-06,1.5291,1.5291,1.5291,1.5291
1996-03-07,1.5302,1.5302,1.5302,1.5302
1996-03-08,1.5246,1.5246,1.5246,1.5246
1996-03-11,1.5244,1.5244,1.5244,1.5244
1996-03-12,1.5216,1.5216,1.5216,1.5216
1996-03-13,1.5228,1.5228,1.5228,1.5228
1996-03-14,1.5235,1.5235,1.5235,1.5235
1996-03-15,1.5251,1.5251,1.5251,1.5251
1996-03-18,1.5305,1.5305,1.5305,1.5305
1996-03-19,1.5326,1.5326,1.5326,1.5326
1996-03-20,1.5378,1.5378,1.5378,1.5378
1996-03-21,1.5361,1.5361,1.5361,1.5361
1996-03-22,1.533,1.533,1.533,1.533
1996-03-25,1.5232,1.5232,1.5232,1.5232
1996-03-26,1.5246,1.5246,1.5246,1.5246
1996-03-27,1.5184,1.5184,1.5184,1.5184
1996-03-28,1.5242,1.5242,1.5242,1.5242
1996-03-29,1.5263,1.5263,1.5263,1.5263
1996-04-01,1.5246,1.5246,1.5246,1.5246
1996-04-02,1.5251,1.5251,1.5251,1.5251
1996-04-03,1.5263,1.5263,1.5263,1.5263
1996-04-04,1.53,1.53,1.53,1.53
1996-04-05,1.5288,1.5288,1.5288,1.5288
1996-04-08,1.5309,1.5309,1.5309,1.5309
1996-04-09,1.5246,1.5246,1.5246,1.5246
1996-04-10,1.5115,1.5115,1.5115,1.5115
1996-04-11,1.5124,1.5124,1.5124,1.5124
1996-04-12,1.5124,1.5124,1.5124,1.5124
1996-04-15,1.509,1.509,1.509,1.509
1996-04-16,1.5072,1.5072,1.5072,1.5072
1996-04-17,1.5076,1.5076,1.5076,1.5076
1996-04-18,1.5099,1.5099,1.5099,1.5099
1996-04-19,1.517,1.517,1.517,1.517
1996-04-22,1.5119,1.5119,1.5119,1.5119
1996-04-23,1.5156,1.5156,1.5156,1.5156
1996-04-24,1.5138,1.5138,1.5138,1.5138
1996-04-25,1.5133,1.5133,1.5133,1.5133
1996-04-26,1.5099,1.5099,1.5099,1.5099
1996-04-29,1.5094,1.5094,1.5094,1.5094
1996-04-30,1.5047,1.5047,1.5047,1.5047
1996-05-01,1.495,1.495,1.495,1.495
1996-05-02,1.5033,1.5033,1.5033,1.5033
1996-05-03,1.504,1.504,1.504,1.504
1996-05-06,1.5074,1.5074,1.5074,1.5074
1996-05-07,1.5124,1.5124,1.5124,1.5124
1996-05-08,1.5223,1.5223,1.5223,1.5223
1996-05-09,1.5223,1.5223,1.5223,1.5223
1996-05-10,1.5225,1.5225,1.5225,1.5225
1996-05-13,1.5145,1.5145,1.5145,1.5145
1996-05-14,1.5152,1.5152,1.5152,1.5152
1996-05-15,1.5135,1.5135,1.5135,1.5135
1996-05-16,1.5135,1.5135,1.5135,1.5135
1996-05-17,1.5149,1.5149,1.5149,1.5149
1996-05-20,1.5131,1.5131,1.5131,1.5131
1996-05-21,1.5119,1.5119,1.5119,1.5119
1996-05-22,1.511,1.511,1.511,1.511
1996-05-23,1.5135,1.5135,1.5135,1.5135
1996-05-24,1.5115,1.5115,1.5115,1.5115
1996-05-27,1.5138,1.5138,1.5138,1.5138
1996-05-28,1.5131,1.5131,1.5131,1.5131
1996-05-29,1.5211,1.5211,1.5211,1.5211
1996-05-30,1.5344,1.5344,1.5344,1.5344
1996-05-31,1.5494,1.5494,1.5494,1.5494
1996-06-03,1.5516,1.5516,1.5516,1.5516
1996-06-04,1.5489,1.5489,1.5489,1.5489
1996-06-05,1.548,1.548,1.548,1.548
1996-06-06,1.5413,1.5413,1.5413,1.5413
1996-06-07,1.5415,1.5415,1.5415,1.5415
1996-06-10,1.5321,1.5321,1.5321,1.5321
1996-06-11,1.5356,1.5356,1.5356,1.5356
1996-06-12,1.5352,1.5352,1.5352,1.5352
1996-06-13,1.5316,1.5316,1.5316,1.5316
1996-06-14,1.5361,1.5361,1.5361,1.5361
1996-06-17,1.5454,1.5454,1.5454,1.5454
1996-06-18,1.5437,1.5437,1.5437,1.5437
1996-06-19,1.5437,1.5437,1.5437,1.5437
1996-06-20,1.5418,1.5418,1.5418,1.5418
1996-06-21,1.5382,1.5382,1.5382,1.5382
1996-06-24,1.5404,1.5404,1.5404,1.5404
1996-06-25,1.5406,1.5406,1.5406,1.5406
1996-06-26,1.5413,1.5413,1.5413,1.5413
1996-06-27,1.5456,1.5456,1.5456,1.5456
1996-06-28,1.5535,1.5535,1.5535,1.5535
1996-07-01,1.5545,1.5545,1.5545,1.5545
1996-07-02,1.5586,1.5586,1.5586,1.5586
1996-07-03,1.5591,1.5591,1.5591,1.5591
1996-07-04,1.5581,1.5581,1.5581,1.5581
1996-07-05,1.554,1.554,1.554,1.554
1996-07-08,1.553,1.553,1.553,1.553
1996-07-09,1.5501,1.5501,1.5501,1.5501
1996-07-10,1.5504,1.5504,1.5504,1.5504
1996-07-11,1.5562,1.5562,1.5562,1.5562
1996-07-12,1.553,1.553,1.553,1.553
1996-07-15,1.5504,1.5504,1.5504,1.5504
1996-07-16,1.5591,1.5591,1.5591,1.5591
1996-07-17,1.5437,1.5437,1.5437,1.5437
1996-07-18,1.5482,1.5482,1.5482,1.5482
1996-07-19,1.5461,1.5461,1.5461,1.5461
1996-07-22,1.5511,1.5511,1.5511,1.5511
1996-07-23,1.5518,1.5518,1.5518,1.5518
1996-07-24,1.5528,1.5528,1.5528,1.5528
1996-07-25,1.5571,1.5571,1.5571,1.5571
1996-07-26,1.555,1.555,1.555,1.555
1996-07-29,1.5564,1.5564,1.5564,1.5564
1996-07-30,1.5559,1.5559,1.5559,1.5559
1996-07-31,1.5555,1.5555,1.5555,1.5555
1996-08-01,1.5564,1.5564,1.5564,1.5564
1996-08-02,1.542,1.542,1.542,1.542
1996-08-06,1.538,1.538,1.538,1.538
1996-08-07,1.5423,1.5423,1.5423,1.5423
1996-08-08,1.5499,1.5499,1.5499,1.5499
1996-08-09,1.5494,1.5494,1.5494,1.5494
1996-08-12,1.5509,1.5509,1.5509,1.5509
1996-08-13,1.5499,1.5499,1.5499,1.5499
1996-08-14,1.5487,1.5487,1.5487,1.5487
1996-08-15,1.5499,1.5499,1.5499,1.5499
1996-08-16,1.5473,1.5473,1.5473,1.5473
1996-08-19,1.5444,1.5444,1.5444,1.5444
1996-08-20,1.5473,1.5473,1.5473,1.5473
1996-08-21,1.5504,1.5504,1.5504,1.5504
1996-08-22,1.5506,1.5506,1.5506,1.5506
1996-08-23,1.553,1.553,1.553,1.553
1996-08-26,1.5555,1.5555,1.5555,1.5555
1996-08-27,1.5528,1.5528,1.5528,1.5528
1996-08-28,1.5596,1.5596,1.5596,1.5596
1996-08-29,1.5562,1.5562,1.5562,1.5562
1996-08-30,1.5613,1.5613,1.5613,1.5613
1996-09-03,1.5674,1.5674,1.5674,1.5674
1996-09-04,1.5672,1.5672,1.5672,1.5672
1996-09-05,1.5674,1.5674,1.5674,1.5674
1996-09-06,1.5613,1.5613,1.5613,1.5613
1996-09-09,1.5586,1.5586,1.5586,1.5586
1996-09-10,1.5571,1.5571,1.5571,1.5571
1996-09-11,1.5552,1.5552,1.5552,1.5552
1996-09-12,1.5533,1.5533,1.5533,1.5533
1996-09-13,1.5545,1.5545,1.5545,1.5545
1996-09-16,1.5567,1.5567,1.5567,1.5567
1996-09-17,1.555,1.555,1.555,1.555
1996-09-18,1.5605,1.5605,1.5605,1.5605
1996-09-19,1.5516,1.5516,1.5516,1.5516
1996-09-20,1.5555,1.5555,1.5555,1.5555
1996-09-23,1.5581,1.5581,1.5581,1.5581
1996-09-24,1.5574,1.5574,1.5574,1.5574
1996-09-25,1.5637,1.5637,1.5637,1.5637
1996-09-26,1.5615,1.5615,1.5615,1.5615
1996-09-27,1.563,1.563,1.563,1.563
1996-09-30,1.5652,1.5652,1.5652,1.5652
1996-10-01,1.5645,1.5645,1.5645,1.5645
1996-10-02,1.5694,1.5694,1.5694,1.5694
1996-10-03,1.5669,1.5669,1.5669,1.5669
1996-10-04,1.5635,1.5635,1.5635,1.5635
1996-10-07,1.5637,1.5637,1.5637,1.5637
1996-10-08,1.5635,1.5635,1.5635,1.5635
1996-10-09,1.564,1.564,1.564,1.564
1996-10-10,1.5654,1.5654,1.5654,1.5654
1996-10-11,1.5751,1.5751,1.5751,1.5751
1996-10-15,1.583,1.583,1.583,1.583
1996-10-16,1.5845,1.5845,1.5845,1.5845
1996-10-17,1.587,1.587,1.587,1.587
1996-10-18,1.5903,1.5903,1.5903,1.5903
1996-10-21,1.5918,1.5918,1.5918,1.5918
1996-10-22,1.5957,1.5957,1.5957,1.5957
1996-10-23,1.5977,1.5977,1.5977,1.5977
1996-10-24,1.5921,1.5921,1.5921,1.5921
1996-10-25,1.6059,1.6059,1.6059,1.6059
1996-10-28,1.6124,1.6124,1.6124,1.6124
1996-10-29,1.61,1.61,1.61,1.61
1996-10-30,1.6324,1.6324,1.6324,1.6324
1996-10-31,1.6276,1.6276,1.6276,1.6276
1996-11-01,1.6364,1.6364,1.6364,1.6364
1996-11-04,1.6442,1.6442,1.6442,1.6442
1996-11-05,1.6466,1.6466,1.6466,1.6466
1996-11-06,1.6399,1.6399,1.6399,1.6399
1996-11-07,1.6477,1.6477,1.6477,1.6477
1996-11-08,1.6474,1.6474,1.6474,1.6474
1996-11-12,1.6464,1.6464,1.6464,1.6464
1996-11-13,1.6556,1.6556,1.6556,1.6556
1996-11-14,1.6636,1.6636,1.6636,1.6636
1996-11-15,1.665,1.665,1.665,1.665
1996-11-18,1.67,1.67,1.67,1.67
1996-11-19,1.677,1.677,1.677,1.677
1996-11-20,1.6784,1.6784,1.6784,1.6784
1996-11-21,1.6892,1.6892,1.6892,1.6892
1996-11-22,1.6804,1.6804,1.6804,1.6804
1996-11-25,1.6686,1.6686,1.6686,1.6686
1996-11-26,1.6734,1.6734,1.6734,1.6734
1996-11-27,1.6767,1.6767,1.6767,1.6767
1996-11-28,1.6807,1.6807,1.6807,1.6807
1996-11-29,1.6824,1.6824,1.6824,1.6824
1996-12-02,1.6844,1.6844,1.6844,1.6844
1996-12-03,1.6402,1.6402,1.6402,1.6402
1996-12-04,1.6396,1.6396,1.6396,1.6396
1996-12-05,1.6271,1.6271,1.6271,1.6271
1996-12-06,1.642,1.642,1.642,1.642
1996-12-09,1.6472,1.6472,1.6472,1.6472
1996-12-10,1.6507,1.6507,1.6507,1.6507
1996-12-11,1.6595,1.6595,1.6595,1.6595
1996-12-12,1.6576,1.6576,1.6576,1.6576
1996-12-13,1.6606,1.6606,1.6606,1.6606
1996-12-16,1.6628,1.6628,1.6628,1.6628
1996-12-17,1.6722,1.6722,1.6722,1.6722
1996-12-18,1.6728,1.6728,1.6728,1.6728
1996-12-19,1.662,1.662,1.662,1.662
1996-12-20,1.6672,1.6672,1.6672,1.6672
1996-12-23,1.6711,1.6711,1.6711,1.6711
1996-12-24,1.6725,1.6725,1.6725,1.6725
1996-12-27,1.6915,1.6915,1.6915,1.6915
1996-12-30,1.6903,1.6903,1.6903,1.6903
1996-12-31,1.7123,1.7123,1.7123,1.7123
1997-01-02,1.6863,1.6863,1.6863,1.6863
1997-01-03,1.6906,1.6906,1.6906,1.6906
1997-01-06,1.6855,1.6855,1.6855,1.6855
1997-01-07,1.6952,1.6952,1.6952,1.6952
1997-01-08,1.6883,1.6883,1.6883,1.6883
1997-01-09,1.6946,1.6946,1.6946,1.6946
1997-01-10,1.6818,1.6818,1.6818,1.6818
1997-01-13,1.6725,1.6725,1.6725,1.6725
1997-01-14,1.67,1.67,1.67,1.67
1997-01-15,1.6781,1.6781,1.6781,1.6781
1997-01-16,1.6767,1.6767,1.6767,1.6767
1997-01-17,1.6706,1.6706,1.6706,1.6706
1997-01-20,1.6603,1.6603,1.6603,1.6603
1997-01-21,1.6636,1.6636,1.6636,1.6636
1997-01-22,1.6537,1.6537,1.6537,1.6537
1997-01-23,1.6295,1.6295,1.6295,1.6295
1997-01-24,1.6279,1.6279,1.6279,1.6279
1997-01-27,1.6234,1.6234,1.6234,1.6234
1997-01-28,1.616,1.616,1.616,1.616
1997-01-29,1.6213,1.6213,1.6213,1.6213
1997-01-30,1.6095,1.6095,1.6095,1.6095
1997-01-31,1.6023,1.6023,1.6023,1.6023
1997-02-03,1.6145,1.6145,1.6145,1.6145
1997-02-04,1.6207,1.6207,1.6207,1.6207
1997-02-05,1.6377,1.6377,1.6377,1.6377
1997-02-06,1.6351,1.6351,1.6351,1.6351
1997-02-07,1.6231,1.6231,1.6231,1.6231
1997-02-10,1.6385,1.6385,1.6385,1.6385
1997-02-11,1.6445,1.6445,1.6445,1.6445
1997-02-12,1.6335,1.6335,1.6335,1.6335
1997-02-13,1.6242,1.6242,1.6242,1.6242
1997-02-14,1.621,1.621,1.621,1.621
1997-02-17,1.6181,1.6181,1.6181,1.6181
1997-02-18,1.6031,1.6031,1.6031,1.6031
1997-02-19,1.6139,1.6139,1.6139,1.6139
1997-02-20,1.6111,1.6111,1.6111,1.6111
1997-02-21,1.6155,1.6155,1.6155,1.6155
1997-02-24,1.6335,1.6335,1.6335,1.6335
1997-02-25,1.6327,1.6327,1.6327,1.6327
1997-02-26,1.6335,1.6335,1.6335,1.6335
1997-02-27,1.6292,1.6292,1.6292,1.6292
1997-02-28,1.6292,1.6292,1.6292,1.6292
1997-03-03,1.6176,1.6176,1.6176,1.6176
1997-03-04,1.6163,1.6163,1.6163,1.6163
1997-03-05,1.6111,1.6111,1.6111,1.6111
1997-03-06,1.6132,1.6132,1.6132,1.6132
1997-03-07,1.6036,1.6036,1.6036,1.6036
1997-03-10,1.6008,1.6008,1.6008,1.6008
1997-03-11,1.6059,1.6059,1.6059,1.6059
1997-03-12,1.5926,1.5926,1.5926,1.5926
1997-03-13,1.5969,1.5969,1.5969,1.5969
1997-03-14,1.6026,1.6026,1.6026,1.6026
1997-03-17,1.5901,1.5901,1.5901,1.5901
1997-03-18,1.5896,1.5896,1.5896,1.5896
1997-03-19,1.5982,1.5982,1.5982,1.5982
1997-03-20,1.5941,1.5941,1.5941,1.5941
1997-03-21,1.6018,1.6018,1.6018,1.6018
1997-03-24,1.6171,1.6171,1.6171,1.6171
1997-03-25,1.6171,1.6171,1.6171,1.6171
1997-03-26,1.6279,1.6279,1.6279,1.6279
1997-03-27,1.6313,1.6313,1.6313,1.6313
1997-03-31,1.6453,1.6453,1.6453,1.6453
1997-04-01,1.6488,1.6488,1.6488,1.6488
1997-04-02,1.6426,1.6426,1.6426,1.6426
1997-04-03,1.6455,1.6455,1.6455,1.6455
1997-04-04,1.638,1.638,1.638,1.638
1997-04-07,1.6279,1.6279,1.6279,1.6279
1997-04-08,1.6234,1.6234,1.6234,1.6234
1997-04-09,1.6215,1.6215,1.6215,1.6215
1997-04-10,1.6234,1.6234,1.6234,1.6234
1997-04-11,1.6244,1.6244,1.6244,1.6244
1997-04-14,1.6226,1.6226,1.6226,1.6226
1997-04-15,1.6265,1.6265,1.6265,1.6265
1997-04-16,1.6244,1.6244,1.6244,1.6244
1997-04-17,1.6313,1.6313,1.6313,1.6313
1997-04-18,1.6321,1.6321,1.6321,1.6321
1997-04-21,1.6353,1.6353,1.6353,1.6353
1997-04-22,1.6367,1.6367,1.6367,1.6367
1997-04-23,1.6221,1.6221,1.6221,1.6221
1997-04-24,1.6255,1.6255,1.6255,1.6255
1997-04-25,1.6239,1.6239,1.6239,1.6239
1997-04-28,1.6234,1.6234,1.6234,1.6234
1997-04-29,1.6327,1.6327,1.6327,1.6327
1997-04-30,1.6205,1.6205,1.6205,1.6205
1997-05-01,1.6242,1.6242,1.6242,1.6242
1997-05-02,1.6223,1.6223,1.6223,1.6223
1997-05-05,1.6202,1.6202,1.6202,1.6202
1997-05-06,1.6375,1.6375,1.6375,1.6375
1997-05-07,1.6369,1.6369,1.6369,1.6369
1997-05-08,1.6202,1.6202,1.6202,1.6202
1997-05-09,1.6213,1.6213,1.6213,1.6213
1997-05-12,1.6236,1.6236,1.6236,1.6236
1997-05-13,1.6321,1.6321,1.6321,1.6321
1997-05-14,1.6321,1.6321,1.6321,1.6321
1997-05-15,1.6388,1.6388,1.6388,1.6388
1997-05-16,1.6377,1.6377,1.6377,1.6377
1997-05-20,1.6445,1.6445,1.6445,1.6445
1997-05-21,1.6464,1.6464,1.6464,1.6464
1997-05-22,1.6265,1.6265,1.6265,1.6265
1997-05-23,1.6329,1.6329,1.6329,1.6329
